HeaderBalance	Number	Address	PreHardForkDAO	CurrentDAO	ChangeDAO	PreHardForkETH	CurrentETH	ChangeETH
DataBalance	17952	0x5d29cb04c64b2d6854b1046c20f1de3d9f328211	0.0000000033333333	0.0000000033333333	0.0000000000000000	0.001224320000000000	0.001224320000000000	0.000000000000000000
DataBalance	17953	0xed25e9361fe9aa41546558b71a15effeb2c080c8	313.2486646666666275	0.0000000000000000	-313.2486646666666275	5.907545238195401005	12.896746804862067037	6.989201566666666032
DataBalance	17954	0x12dbd4c669e3e860a6432dcb69c8ded6b77be616	1403.6666666666665151	1403.6666666666665151	0.0000000000000000	0.008385936004161756	0.008385936004161756	0.000000000000000000
DataBalance	17955	0xa3bc3b5e39d6dcc042624d9e1d898f6b477840f8	996.1041746666666086	996.1041746666666086	0.0000000000000000	4.455941560000000301	4.455941560000000301	0.000000000000000000
DataBalance	17956	0x598a2bad87e102b2dc23748667c0bc9d05181e62	839.0408999999999651	0.0000000000000000	-839.0408999999999651	0.000000000000000000	7.369198862311227671	7.369198862311227671
DataBalance	17957	0x2f9529541520e268998a4253af304d2b5eb9a942	0.0000000033333333	0.0000000033333333	0.0000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
DataBalance	17958	0x575b0978545b14c3f4add1ae0bc6ed7e627c8922	49.8999999999999986	0.1000000000000000	-49.7999999999999972	0.115532472400000003	0.113651793599999995	-0.001880678800000000
DataBalance	17959	0x7d70fa3f575541a3a8246a299a1a63ef9c70bb1b	466.6666666666666856	466.6666666666666856	0.0000000000000000	51.163615168390698784	67.188552352280282776	16.024937183889580439
DataBalance	17960	0x10482a56ff074b52d0a11e50acc927bc8c5b72dc	0.0000000166666665	0.0000000166666665	0.0000000000000000	0.001224320000000000	0.001224320000000000	0.000000000000000000
DataBalance	17961	0xd70c4c533af1c86b024d37d9382ae80f9b537078	0.0000000066666666	0.0000000066666666	0.0000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
DataBalance	17962	0xcbb7be17953f2ccc93e1bc99805bf45511434e4c	2600.0000000000000000	0.0000000000000000	-2600.0000000000000000	0.996978562000000013	26.995405619999999658	25.998427057999997203
DataBalance	17963	0x34b014be4a08a9998676770a5965f344364047d8	133.3333333333333144	133.3333333333333144	0.0000000000000000	0.947671640000000037	0.947671640000000037	0.000000000000000000
DataBalance	17964	0xa8c8aa77a96cbb5315dfc8341cb2ca5cf607d2db	0.0000000066666666	0.0000000066666666	0.0000000000000000	0.000912160000000000	0.000912160000000000	0.000000000000000000
DataBalance	17965	0x3f950fd281be918e9b0b41133b03d55a382bcacb	226.6666666666666856	226.6666666666666856	0.0000000000000000	0.094878502000000003	0.094878502000000003	0.000000000000000000
DataBalance	17966	0x81c04f2f4f371f4f5f585d7f41f3cb0758db014f	0.0003333333333333	0.0003333333333333	0.0000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
DataBalance	17967	0xa67bbb130186910f32cf31d59026e57136213f77	466.6666666666666856	466.6666666666666856	0.0000000000000000	0.924570271999999971	0.924570271999999971	0.000000000000000000
DataBalance	17968	0xecc19481e0d81f7bf835a31df98dde585ff59f5d	0.0000000099999998	0.0000000099999998	0.0000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
DataBalance	17969	0xb7a2c103728b7305b5ae6e961c94ee99c9fe8e2b	66666.6666666666569654	0.0000000000000000	-66666.6666666666569654	2009.994332561999954123	2676.658759473666577833	666.664426911666510023
DataBalance	17970	0x91abf1be5ef84ef944f6a9bbe94aae6963659918	339.6616779999999949	339.6616779999999949	0.0000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
